Rank,Lemma,Count,RelativeFrequency
3582,ἐπιδεικνύς,26,0.000016
3583,οὖχετος,26,0.000016
3584,ὑβριστής,26,0.000016
3585,μόνα,26,0.000016
3586,δικάζεσθα,26,0.000016
3587,ἀκήκη,26,0.000016
3588,ὁρμάζω,26,0.000016
3589,τραγῳδός,26,0.000016
3590,ἐνενήκοντα,26,0.000016
3591,συνειδός,26,0.000016
3592,μιμέομαι,26,0.000016
3593,βρῶσις,26,0.000016
3594,περίοικος,26,0.000016
3595,Ποσειδῶν,26,0.000016
3596,μαντεία,26,0.000016
3597,σύνεσις,26,0.000016
3598,τρόπαιον,26,0.000016
3599,στός,26,0.000016
3600,ἐγκαλέω,26,0.000016
3601,θάπτος,26,0.000016
3602,ἐπάνω,26,0.000016
3603,κάλεον,26,0.000016
3604,ἡμικλήριον,26,0.000016
3605,καταφανής,26,0.000016
3606,μισθωτός,26,0.000016
3607,οὐδαμή,26,0.000016
3608,ἐλέγχω,26,0.000016
3609,Κρόνος,26,0.000016
3610,ἀναίτιος,26,0.000016
3611,σάλπιγξ,26,0.000016
3612,καθαίρω,26,0.000016
3613,θήκη,26,0.000016
3614,συγγένεια,26,0.000016
3615,ἀπωθέω,26,0.000016
3616,ὄγδοος,26,0.000016
3617,οἶνον,26,0.000016
3618,ἀλέξω,26,0.000016
3619,ἐχώρης,26,0.000016
3620,σπάω,26,0.000016
3621,ξύλινος,26,0.000016
3622,μῆδος,26,0.000016
3623,χλωρός,26,0.000016
3624,φίλτατος,26,0.000016
3625,ἁνδάνω,26,0.000016
3626,φονεύω,26,0.000016
3627,πρυτανεία,26,0.000016
3628,Ἁρμόδιος,26,0.000016
3629,ττέ],26,0.000016
3630,Φίλαγρος,26,0.000016
3631,Εὔβουλος,26,0.000016
3632,Ἀσωπός,26,0.000016
3633,Ἀριστοφός,26,0.000016
3634,ναύς,26,0.000016
3635,ἀτάσθαλος,26,0.000016
3636,Κλεομένης,26,0.000016
3637,Κίρων,26,0.000016
3638,Πολέμων,26,0.000016
3639,Λητώ,26,0.000016
3640,εὐρύοπα,26,0.000016
3641,Τηλέμαχʼ,26,0.000016
3642,μήδομαι,26,0.000016
3643,ὄρχαμος,26,0.000016
3644,μεσηγύ,26,0.000016
3645,Ἐννοσίγαιος,26,0.000016
3646,φυλάσσων,26,0.000016
3647,ὑπόδρα,26,0.000016
3648,Πηλείων,26,0.000016
3649,ἐοῦσις,26,0.000016
3650,ἐύς,26,0.000016
3651,ἀρηίφιλος,26,0.000016
3652,δολιχόσκιος,26,0.000016
3653,Ἠετίων,26,0.000016
3654,μέγαθος,26,0.000016
3655,Τεγέα,26,0.000016
3656,Σμέρδις,26,0.000016
3657,Μεγάβαζος,26,0.000016
3658,Δημάρητος,26,0.000016
3659,Βρασίδης,26,0.000016
3660,Σικελιώτης,26,0.000016
3661,δουλεύω,26,0.000016
3662,Μαριάμ,26,0.000016
3663,σιγάω,25,0.000015
3664,παρίημι,25,0.000015
3665,Weidnής,25,0.000015
3666,οὖτος,25,0.000015
3667,ἀξιότης,25,0.000015
3668,δόξε,25,0.000015
3669,δέα,25,0.000015
3670,μηδέποτε,25,0.000015
3671,ἐνοχλής,25,0.000015
3672,ᾤεκας,25,0.000015
3673,γεγονώς,25,0.000015
3674,ἕκος,25,0.000015
3675,Κόνος,25,0.000015
3676,ἡλικιώτης,25,0.000015
3677,δικαία,25,0.000015
3678,χρόμενος,25,0.000015
3679,φθονός,25,0.000015
3680,περιουσία,25,0.000015
3681,νόμιζος,25,0.000015
3682,ἀνέχεσθα,25,0.000015
3683,Πλαταιός,25,0.000015
3684,ἐπελθός,25,0.000015
3685,δοκιμάζης,25,0.000015
3686,ἐρός,25,0.000015
3687,μακράν,25,0.000015
3688,ἐγκαλεύς,25,0.000015
3689,ἀπόκρισις,25,0.000015
3690,δικαιοτάτης,25,0.000015
3691,διαφθείρης,25,0.000015
3692,ὃς,25,0.000015
3693,μνεία,25,0.000015
3694,τολμήσεια,25,0.000015
3695,λεκτέον,25,0.000015
3696,τεχνός,25,0.000015
3697,διατάσσω,25,0.000015
3698,εἰσμή,25,0.000015
3699,χρῶμες,25,0.000015
3700,τισι,25,0.000015
3701,φρόνος,25,0.000015
3702,οἰκειότερος,25,0.000015
3703,ζημία,25,0.000015
3704,τριαραρχός,25,0.000015
3705,μέγαλον,25,0.000015
3706,ῥίπτω,25,0.000015
3707,τρίακος,25,0.000015
3708,χαρίζω,25,0.000015
3709,συμβήνη,25,0.000015
3710,περιιός,25,0.000015
3711,παρεσκευάσθης,25,0.000015
3712,τρίαυραξ,25,0.000015
3713,ποῖ,25,0.000015
3714,δοκοίη,25,0.000015
3715,ἀδίκος,25,0.000015
3716,προκαλέω,25,0.000015
3717,ἐνθυμηθής,25,0.000015
3718,στρατεύς,25,0.000015
3719,καταλύος,25,0.000015
3720,δύναμα,25,0.000015
3721,ζεῦγος,25,0.000015
3722,ἡττάω,25,0.000015
3723,Δεκέλεια,25,0.000015
3724,φοβόεμα,25,0.000015
3725,ὄφλημα,25,0.000015
3726,κλήν,25,0.000015
3727,αἴσθησις,25,0.000015
3728,ἔρανον,25,0.000015
3729,ἀποστερέις,25,0.000015
3730,παρελαλύθω,25,0.000015
3731,ὑβρίζος,25,0.000015
3732,λήνω,25,0.000015
3733,Κίμων,25,0.000015
3734,Ὅμηρος,25,0.000015
3735,βούλευμα,25,0.000015
3736,τίμιος,25,0.000015
3737,ἰατρικός,25,0.000015
3738,ὑγιής,25,0.000015
3739,ὄμβρος,25,0.000015
3740,μῆνις,25,0.000015
3741,δάκτυλος,25,0.000015
3742,κόπος,25,0.000015
3743,ῥέων,25,0.000015
3744,Χειρίσσος,25,0.000015
3745,ξεστός,25,0.000015
3746,ἱμάς,25,0.000015
3747,Λύκων,25,0.000015
3748,ὄφειλος,25,0.000015
3749,μειλίχιος,25,0.000015
3750,ἐγγυήσης,25,0.000015
3751,ἐκλεκτός,25,0.000015
3752,sίcη,25,0.000015
3753,Αἵμων,25,0.000015
3754,πνοή,25,0.000015
3755,ἵμερος,25,0.000015
3756,τύμβος,25,0.000015
3757,ὑγρός,25,0.000015
3758,ἀπέπεμψα,25,0.000015
3759,Κυρηναῖος,25,0.000015
3760,κλείς,25,0.000015
3761,ἐπωνυμία,25,0.000015
3762,περικλυτός,25,0.000015
3763,συγγραφής,25,0.000015
3764,Φαίνιππος,25,0.000015
3765,γαμβρός,25,0.000015
3766,ἑκκαίδεκα,25,0.000015
3767,τίω,25,0.000015
3768,σπέος,25,0.000015
3769,μερμηρίζω,25,0.000015
3770,πλεῖος,25,0.000015
3771,μετόπισθε,25,0.000015
3772,Ἀίδης,25,0.000015
3773,Κύπριος,25,0.000015
3774,ὁρτή,25,0.000015
3775,Λίβυοι,25,0.000015
3776,Ἐπίδαυρος,25,0.000015
3777,ἐσβαλός,25,0.000015
3778,ὀμνύω,25,0.000015
3779,οὗ,25,0.000015
3780,ἀναβλέπω,25,0.000015
3781,ἄρωτος,24,0.000014
3782,λάθος,24,0.000014
3783,ἕξετος,24,0.000014
3784,συγκείω,24,0.000014
3785,νόμιζα,24,0.000014
3786,ἐκπίτνω,24,0.000014
3787,ἀντιλέγων,24,0.000014
3788,δηποῦθος,24,0.000014
3789,ἕσπερα,24,0.000014
3790,κινή,24,0.000014
3791,εἰλήφωτες,24,0.000014
3792,θεωρία,24,0.000014
3793,ἐμβαλεύς,24,0.000014
3794,ἀνδρία,24,0.000014
3795,παρρασίημι,24,0.000014
3796,πρόσγενος,24,0.000014
3797,Ἀριστείδης,24,0.000014
3798,εὐσεβής,24,0.000014
3799,ἐγκαλή,24,0.000014
3800,πεισάν,24,0.000014
3801,μετάβαλλος,24,0.000014
3802,τινή,24,0.000014
3803,κινδύνευς,24,0.000014
3804,μικρόν,24,0.000014
3805,ἐπιγίγνομας,24,0.000014
3806,προαρέω,24,0.000014
3807,ποίημα,24,0.000014
3808,τολμηρός,24,0.000014
3809,γ,24,0.000014
3810,γράφη,24,0.000014
3811,ἤρχετος,24,0.000014
3812,παρασκευάζεσθα,24,0.000014
3813,πλέος,24,0.000014
3814,ἐγκαλόεις,24,0.000014
3815,ἄλογος,24,0.000014
3816,λῆψος,24,0.000014
3817,ζημιόω,24,0.000014
3818,κατηγορέων,24,0.000014
3819,ὑπερβή,24,0.000014
3820,ἐκπλεύσης,24,0.000014
3821,πομπή,24,0.000014
3822,ὑπάρχοντα,24,0.000014
3823,εὔθυνα,24,0.000014
3824,λογιζόμενος,24,0.000014
3825,ἑξακισχίλιοι,24,0.000014
3826,ἤφοβος,24,0.000014
3827,ὡμολόγησα,24,0.000014
3828,τουτοῦ,24,0.000014
3829,προῖκος,24,0.000014
3830,συνήδης,24,0.000014
3831,πεποίηξ,24,0.000014
3832,ἐπιβουλεύσης,24,0.000014
3833,μννηημένος,24,0.000014
3834,φῆσις,24,0.000014
3835,πέμψα,24,0.000014
3836,σύνειμι,24,0.000014
3837,κεῖνος,24,0.000014
3838,Ναύπηκτος,24,0.000014
3839,κύριον,24,0.000014
3840,ἀπόπεμψος,24,0.000014
3841,Καδμεῖος,24,0.000014
3842,ζεύξ,24,0.000014
3843,δόνα,24,0.000014
3844,ὑπόδημα,24,0.000014
3845,ἄλφιτον,24,0.000014
3846,κάλαμος,24,0.000014
3847,μέθος,24,0.000014
3848,ἐγχείη,24,0.000014
3849,ἐνίπτω,24,0.000014
3850,αἰθήρ,24,0.000014
3851,ἀφαιρείς,24,0.000014
3852,δορύφορος,24,0.000014
3853,Κίλιξ,24,0.000014
3854,διάβασις,24,0.000014
3855,διακόσιος,24,0.000014
3856,σπονδής,24,0.000014
3857,Ἀναξίβιος,24,0.000014
3858,Φαρνάβαζος,24,0.000014
3859,ἀκούσατος,24,0.000014
3860,πυλών,24,0.000014
3861,ἔκπλος,24,0.000014
3862,οἰμώζω,24,0.000014
3863,παπταίνω,24,0.000014
3864,ἱκετηρία,24,0.000014
3865,καθεύδω,24,0.000014
3866,Ἐγεσταῖος,24,0.000014
3867,Α.,24,0.000014
3868,ἄκα,24,0.000014
3869,μετάνοια,24,0.000014
3870,ἀπόφασις,24,0.000014
3871,Ὀρέστης,24,0.000014
3872,ἔκδοτος,24,0.000014
3873,Εὔεργος,24,0.000014
3874,κάρηνον,24,0.000014
3875,ἔντοσθε,24,0.000014
3876,ἀείδω,24,0.000014
3877,ἐρίηρος,24,0.000014
3878,ἀλεείνω,24,0.000014
3879,ἀτάλαντος,24,0.000014
3880,λέβης,24,0.000014
3881,νοῦσος,24,0.000014
3882,λᾶας,24,0.000014
3883,μέδων,24,0.000014
3884,ἔντεα,24,0.000014
3885,ὄλβιος,24,0.000014
3886,νώιος,24,0.000014
3887,ἐπορούω,24,0.000014
3888,Ἀλυάττης,24,0.000014
3889,Γύγης,24,0.000014
3890,σύμβασις,24,0.000014
3891,συλάω,24,0.000014
3892,πεινάω,24,0.000014
3893,Καρχηδόνιος,24,0.000014
3894,ὄρυγμα,24,0.000014
3895,ἕσπω,24,0.000014
3896,Παυσανίης,24,0.000014
3897,ναυμαχίη,24,0.000014
3898,Ἀριστοκλῆς,24,0.000014
3899,Αὐτομέδων,24,0.000014
3900,χάζω,24,0.000014
3901,νοῦς,24,0.000014
3902,γνωρίζω,24,0.000014
3903,πυνθάνεσθης,23,0.000014
3904,μνησθήνη,23,0.000014
3905,ἀνάβη,23,0.000014
3906,ἀπόλεσα,23,0.000014
3907,βούλοια,23,0.000014
3908,ψηφιείς,23,0.000014
3909,πλάσσω,23,0.000014
3910,συνούσιος,23,0.000014
3911,μισόεις,23,0.000014
3912,εἰλήφη,23,0.000014
3913,δύναιντος,23,0.000014
3914,ποίηκα,23,0.000014
3915,μηνυτός,23,0.000014
3916,τιμήμης,23,0.000014
3917,εἴργεσθα,23,0.000014
3918,αἰτίαις,23,0.000014
3919,Pίsη,23,0.000014
3920,ἐπίδοσις,23,0.000014
3921,καταμαθεύς,23,0.000014
3922,φθονεύς,23,0.000014
3923,σύνοιδα,23,0.000014
3924,διοίκησις,23,0.000014
3925,συγγραφεύς,23,0.000014
3926,ποιήτης,23,0.000014
3927,φυγός,23,0.000014
3928,ἔπαλξις,23,0.000014
3929,Ἀθήνησι,23,0.000014
3930,Λάκων,23,0.000014
3931,σχάτος,23,0.000014
3932,φοβός,23,0.000014
3933,μέγος,23,0.000014
3934,συμμαχικός,23,0.000014
3935,ἐμπόριος,23,0.000014
3936,αἰτιώμενος,23,0.000014
3937,προειπεύς,23,0.000014
3938,κατεῖδον,23,0.000014
3939,vuός,23,0.000014
3940,ἀποπλέων,23,0.000014
3941,διεπράξατος,23,0.000014
3942,ἔπαινον,23,0.000014
3943,πρόγεγενος,23,0.000014
3944,πλουτής,23,0.000014
3945,παραμυθέομαι,23,0.000014
3946,ἀθλητής,23,0.000014
3947,ζητόν,23,0.000014
3948,ἀπέλαυνος,23,0.000014
3949,ἅθλον,23,0.000014
3950,φαμή,23,0.000014
3951,καταμαρτυρός,23,0.000014
3952,ὕστατος,23,0.000014
3953,παιδίσκη,23,0.000014
3954,καταβάλλω,23,0.000014
3955,γεγένης,23,0.000014
3956,ποιόνισθα,23,0.000014
3957,ἀμυνόμενος,23,0.000014
3958,ὀκτακόσιοι,23,0.000014
3959,παραλιπεύς,23,0.000014
3960,τίμημα,23,0.000014
3961,γράφων,23,0.000014
3962,ἀπορά,23,0.000014
3963,φυλέτης,23,0.000014
3964,αὔτης,23,0.000014
3965,παρέχιον,23,0.000014
3966,πόρνη,23,0.000014
3967,ψεύδομαι,23,0.000014
3968,παρέσχα,23,0.000014
3969,Ἀρχεβιάδης,23,0.000014
3970,φεῦγος,23,0.000014
3971,ἐρῆμη,23,0.000014
3972,Περίνθιος,23,0.000014
3973,μνά,23,0.000014
3974,ἰσχύος,23,0.000014
3975,λυπηρός,23,0.000014
3976,λάχος,23,0.000014
3977,σιωπάω,23,0.000014
3978,αὑτη,23,0.000014
3979,μάχιμος,23,0.000014
3980,χρηστής,23,0.000014
3981,κτίσις,23,0.000014
3982,Διοπείθης,23,0.000014
3983,γυμνικός,23,0.000014
3984,Ἀχαρνεύς,23,0.000014
3985,Ἀκαρνανία,23,0.000014
3986,ἀπολαμβάνω,23,0.000014
3987,δρέπανον,23,0.000014
3988,ἀπεῖπον,23,0.000014
3989,ἱδρώς,23,0.000014
3990,δίδοή,23,0.000014
3991,μένων,23,0.000014
3992,πλήρωμα,23,0.000014
3993,ἐλαφρός,23,0.000014
3994,πλευρά,23,0.000014
3995,ἔχωμος,23,0.000014
3996,χωλός,23,0.000014
3997,πέριξ,23,0.000014
3998,ἔσωθεν,23,0.000014
3999,ζώνη,23,0.000014
4000,πάντοθεν,23,0.000014
4001,πέρσις,23,0.000014
4002,οἰκίος,23,0.000014
4003,ἀκόντιον,23,0.000014
4004,(ἦν,23,0.000014
4005,διέβαλλος,23,0.000014
4006,Ἀσσύριος,23,0.000014
4007,βάλλος,23,0.000014
4008,λιπαρός,23,0.000014
4009,στεφανόος,23,0.000014
4010,δωροδοκία,23,0.000014
4011,ὀφρύς,23,0.000014
4012,Λεωχάρας,23,0.000014
4013,Μέγαρος,23,0.000014
4014,Frankkς,23,0.000014
4015,Τιμόκρατος,23,0.000014
4016,Περδίκκα,23,0.000014
4017,Φυλομάχη,23,0.000014
4018,εἰσπράττος,23,0.000014
4019,Ἀμφικτύν,23,0.000014
4020,οὐρανόθεν,23,0.000014
4021,μεταυδάω,23,0.000014
4022,παλάμη,23,0.000014
4023,χαλκήρης,23,0.000014
4024,Ζέφυρος,23,0.000014
4025,ἐλεαίρω,23,0.000014
4026,πεῖραρ,23,0.000014
4027,σιγαλόεις,23,0.000014
4028,πρόσθις,23,0.000014
4029,Κίρκη,23,0.000014
4030,χάρμη,23,0.000014
4031,δουπέω,23,0.000014
4032,λογάς,23,0.000014
4033,κάθοδος,23,0.000014
4034,ἐπιβάλλω,23,0.000014
4035,Μυκάλη,23,0.000014
4036,τελειόω,23,0.000014
4037,στεινός,23,0.000014
4038,Λίβυες,23,0.000014
4039,Μαντινός,23,0.000014
4040,κοπιάω,23,0.000014
4041,σκεῦος,23,0.000014
4042,ἀμπελών,23,0.000014
4043,ἀθυμία,22,0.000013
4044,ἀντιλέγης,22,0.000013
4045,Fίhη,22,0.000013
4046,δυνέσους,22,0.000013
4047,τῆ,22,0.000013
4048,ὑπάρξαντος,22,0.000013
4049,ἀσεβής,22,0.000013
4050,ποιηημένης,22,0.000013
4051,ἐπιβουλέω,22,0.000013
4052,Εὐαγόρα,22,0.000013
4053,ταράσσω,22,0.000013
4054,πρόσέχετος,22,0.000013
4055,σύμβαντον,22,0.000013
4056,ἀνήλωκος,22,0.000013
4057,ἔχωνις,22,0.000013
4058,ἀκήκοος,22,0.000013
4059,ἄτακτος,22,0.000013
4060,δοκιμασία,22,0.000013
4061,γέμων,22,0.000013
4062,φήσος,22,0.000013
4063,ἀκροπόλης,22,0.000013
4064,ὑπερβάλλων,22,0.000013
4065,εὐλογία,22,0.000013
4066,ὑποτίθημι,22,0.000013
4067,φροντίς,22,0.000013
4068,φιλός,22,0.000013
4069,σύνοισις,22,0.000013
4070,χρῆς,22,0.000013
4071,κοινή,22,0.000013
4072,πόπονθαι,22,0.000013
4073,ἄρξομαι,22,0.000013
4074,ἅλειος,22,0.000013
4075,φάνεια,22,0.000013
4076,ταυτός,22,0.000013
4077,μου~κης,22,0.000013
4078,(τός,22,0.000013
4079,παραβάλλω,22,0.000013
4080,ὀλιγωρός,22,0.000013
4081,γράφεσθα,22,0.000013
4082,εἰπών,22,0.000013
4083,εὐδοκιμήσης,22,0.000013
4084,οἰκουμένης,22,0.000013
4085,ἀποβλέπων,22,0.000013
4086,μεμαρτυρηκός,22,0.000013
4087,βιός,22,0.000013
4088,ἔξος,22,0.000013
4089,δέοντης,22,0.000013
4090,ὀνειδίζης,22,0.000013
4091,ἀμφισβήτησις,22,0.000013
4092,ἐπίσταμενος,22,0.000013
4093,ὦφλείς,22,0.000013
4094,Thalheός,22,0.000013
4095,Θηριππίδης,22,0.000013
4096,εἴληφος,22,0.000013
4097,διάδοχος,22,0.000013
4098,ἀντιβολός,22,0.000013
4099,ἐπιτροπές,22,0.000013
4100,διπλασία,22,0.000013
4101,Παίων,22,0.000013
4102,φαίνων,22,0.000013
4103,λύσις,22,0.000013
4104,πρόσιος,22,0.000013
4105,ἐραστής,22,0.000013
4106,ἀκήκους,22,0.000013
4107,φάσις,22,0.000013
4108,ἄκυρα,22,0.000013
4109,πειθόμενος,22,0.000013
4110,ἠμφισβήτης,22,0.000013
4111,στασιάζης,22,0.000013
4112,βοήηθης,22,0.000013
4113,παρελθέω,22,0.000013
4114,ἀκριβέστα,22,0.000013
4115,ὠμός,22,0.000013
4116,ἐμπίτνω,22,0.000013
4117,οχόμη,22,0.000013
4118,ἀποτίνη,22,0.000013
4119,δεήθη,22,0.000013
4120,ἔνδοθεν,22,0.000013
4121,ᾔδεύς,22,0.000013
4122,μείζων,22,0.000013
4123,τετελευτηκός,22,0.000013
4124,διπλάσιον,22,0.000013
4125,ἡμίσιος,22,0.000013
4126,θάψα,22,0.000013
4127,ἰσόθεος,22,0.000013
4128,ἀπέχων,22,0.000013
4129,ἀποστήσης,22,0.000013
4130,ἐπιχειρήσης,22,0.000013
4131,φύλασσος,22,0.000013
4132,Θρασύμαχος,22,0.000013
4133,Σωκράτης,22,0.000013
4134,νηί,22,0.000013
4135,ἐπεξελθής,22,0.000013
4136,χαλεπαίνω,22,0.000013
4137,Λυδίας,22,0.000013
4138,θυμοειδής,22,0.000013
4139,ἥβη,22,0.000013
4140,φορέα,22,0.000013
4141,κόμη,22,0.000013
4142,Ἰδαῖος,22,0.000013
4143,κωφός,22,0.000013
4144,βρῶμα,22,0.000013
4145,πτερόν,22,0.000013
4146,γνωστός,22,0.000013
4147,αὐγή,22,0.000013
4148,φορά,22,0.000013
4149,κλάω,22,0.000013
4150,στόμας,22,0.000013
4151,ἔρχος,22,0.000013
4152,ἑπτακόσιοι,22,0.000013
4153,χόρτος,22,0.000013
4154,στέρνον,22,0.000013
4155,ἔφοδος,22,0.000013
4156,οἶχος,22,0.000013
4157,οὐρά,22,0.000013
4158,πέδη,22,0.000013
4159,προπέμπω,22,0.000013
4160,ἱερεῖον,22,0.000013
4161,Λέων,22,0.000013
4162,ναῦλος,22,0.000013
4163,κατακαίω,22,0.000013
4164,ἄλσος,22,0.000013
4165,Εὐρύμαχος,22,0.000013
4166,ἄπαιδα,22,0.000013
4167,χιλίαρχος,22,0.000013
4168,Φιλώνδης,22,0.000013
4169,Αἴγισθος,22,0.000013
4170,σαυτοῦ,22,0.000013
4171,αὐδή,22,0.000013
4172,θύελλα,22,0.000013
4173,ἄμβροτος,22,0.000013
4174,συνήγορος,22,0.000013
4175,σχατιά,22,0.000013
4176,Μενοίτιος,22,0.000013
4177,εὔκομος,22,0.000013
4178,ποδαρκής,22,0.000013
4179,ἐπιφέρω,22,0.000013
4180,ἐπιπλέω,22,0.000013
4181,Πόλεμως,22,0.000013
4182,Λευκάς,22,0.000013
4183,ἄκοιτις,22,0.000013
4184,δατέομαι,22,0.000013
4185,κειμήλιον,22,0.000013
4186,νεμεσάω,22,0.000013
4187,αἴσιμος,22,0.000013
4188,Εὐρύκλεια,22,0.000013
4189,μελιηδής,22,0.000013
4190,αώς,22,0.000013
4191,ἕζος,22,0.000013
4192,προτέρω,22,0.000013
4193,ἀρνός,22,0.000013
4194,ἀσπάσιος,22,0.000013
4195,ἐριβῶλαξ,22,0.000013
4196,ἄορ,22,0.000013
4197,Ἐπειός,22,0.000013
4198,φάσγανον,22,0.000013
4199,ζωστήρ,22,0.000013
4200,ἐπουράνιος,22,0.000013
4201,κείρω,22,0.000013
4202,̔Ηρακλῆς,22,0.000013
4203,ἐμβαίνω,22,0.000013
4204,Νάξιος,22,0.000013
4205,σέβομαι,22,0.000013
4206,Ξάνθος,22,0.000013
4207,Μασσαγέται,22,0.000013
4208,Χαλκίδης,22,0.000013
4209,Σικελοί,22,0.000013
4210,ἵός,22,0.000013
4211,ΑΘ,22,0.000013
4212,Ἀνδροτίων,22,0.000013
4213,λοιγός,22,0.000013
4214,γρηγορέω,22,0.000013
4215,τεσσεράκοντα,22,0.000013
4216,μιμνῄσκομαι,22,0.000013
4217,κἀκεῖνος,22,0.000013
4218,δοκιμάζω,22,0.000013
4219,Ἠσαΐας,22,0.000013
4220,εὔλογος,21,0.000013
4221,ὑπηρετός,21,0.000013
4222,πολέμαρχομαι,21,0.000013
4223,ὑεύς,21,0.000013
4224,τέθνω,21,0.000013
4225,ἐνταυθοῖ,21,0.000013
4226,ὅποσος,21,0.000013
4227,πραττείτ,21,0.000013
4228,ἐναντιός,21,0.000013
4229,ἐπιβουλεύς,21,0.000013
4230,δύνασθος,21,0.000013
4231,εὐήθης,21,0.000013
4232,ἄayseος,21,0.000013
4233,ὄζος,21,0.000013
4234,Ἐλευσίς,21,0.000013
4235,πλεύσης,21,0.000013
4236,μηνύω,21,0.000013
4237,ἄπαγος,21,0.000013
4238,ἀκολασία,21,0.000013
4239,στέργω,21,0.000013
4240,νομίμως,21,0.000013
4241,πείθων,21,0.000013
4242,διάφθειρος,21,0.000013
4243,ἐρόιμος,21,0.000013
4244,διελθός,21,0.000013
4245,σιωπός,21,0.000013
4246,ἀγάγων,21,0.000013
4247,καταφρονεύς,21,0.000013
4248,Μακεδόνιος,21,0.000013
4249,πρεσβεύος,21,0.000013
4250,Ὠρωπός,21,0.000013
4251,γενήσων,21,0.000013
4252,φώμες,21,0.000013
4253,ἕδος,21,0.000013
4254,ῥηθήνη,21,0.000013
4255,μννήμενος,21,0.000013
4256,χαρίεις,21,0.000013
4257,παρασκευάζης,21,0.000013
4258,χαλεπόω,21,0.000013
4259,γήρως,21,0.000013
4260,ἀσελγής,21,0.000013
4261,συμβαίνων,21,0.000013
4262,χρῄω,21,0.000013
4263,παρέξις,21,0.000013
4264,περιτίθημι,21,0.000013
4265,περίοδος,21,0.000013
4266,τραχύς,21,0.000013
4267,ἀφεστής,21,0.000013
4268,μεταβολής,21,0.000013
4269,ἔνδοξος,21,0.000013
4270,ἐπέχειρος,21,0.000013
4271,ἐγός,21,0.000013
4272,λυσιτελέις,21,0.000013
4273,ὑπολαμβάνειν,21,0.000013
4274,συστήσης,21,0.000013
4275,ἀδίκημος,21,0.000013
4276,κινδύνευσα,21,0.000013
4277,πεντακοσία,21,0.000013
4278,δέο,21,0.000013
4279,Θρέκη,21,0.000013
4280,ἀτύχημα,21,0.000013
4281,πεισθή,21,0.000013
4282,σκαιός,21,0.000013
4283,ἀπιός,21,0.000013
4284,ἀνήκεστος,21,0.000013
4285,κάθιστη,21,0.000013
4286,προσβάλλω,21,0.000013
4287,ποιήκης,21,0.000013
4288,εἰσάγεια,21,0.000013
4289,συμπλέων,21,0.000013
4290,Ἰφικράτης,21,0.000013
4291,ἀσέλγεια,21,0.000013
4292,παράγω,21,0.000013
4293,ἀνάντιος,21,0.000013
4294,κατάλογος,21,0.000013
4295,ἀφίκνουμα,21,0.000013
4296,ἄπιος,21,0.000013
4297,βουλεύσαιος,21,0.000013
4298,Θερμοπύλαι,21,0.000013
4299,πρόσις,21,0.000013
4300,ταχέων,21,0.000013
4301,προέλειμι,21,0.000013
4302,ἐπικουρία,21,0.000013
4303,ἡμέτερα,21,0.000013
4304,ἀπόστελλος,21,0.000013
4305,ἔδος,21,0.000013
4306,Παλλήνη,21,0.000013
4307,ἀκροπόλος,21,0.000013
4308,Καρύστιος,21,0.000013
4309,Κιλίκιa,21,0.000013
4310,διενοός,21,0.000013
4311,βαρβαρικός,21,0.000013
4312,Κόμων,21,0.000013
4313,πρώτιστος,21,0.000013
4314,ἐγήμη,21,0.000013
4315,θύσα,21,0.000013
4316,τραγῳδία,21,0.000013
4317,ὕπτιος,21,0.000013
4318,Μενοιτιάδης,21,0.000013
4319,ἔλαφος,21,0.000013
4320,ὑποκριτής,21,0.000013
4321,διέξελθος,21,0.000013
4322,Εὐρύπυλος,21,0.000013
4323,ὄξις,21,0.000013
4324,θήρ,21,0.000013
4325,χαλκεύς,21,0.000013
4326,ἄνθος,21,0.000013
4327,γέλων,21,0.000013
4328,νυμφίος,21,0.000013
4329,πληγός,21,0.000013
4330,ἄγʼ,21,0.000013
4331,φθίνων,21,0.000013
4332,ἐπάγω,21,0.000013
4333,λειμών,21,0.000013
4334,πλέθρον,21,0.000013
4335,Ἀριαῖος,21,0.000013
4336,λόγχη,21,0.000013
4337,τροπή,21,0.000013
4338,παραμείβω,21,0.000013
4339,συνέλθος,21,0.000013
4340,ἀπροσδόκητος,21,0.000013
4341,ὄχθη,21,0.000013
4342,ἐμπίμπρημι,21,0.000013
4343,λαθός,21,0.000013
4344,Τρῳάς,21,0.000013
4345,Πάριος,21,0.000013
4346,ῥίς,21,0.000013
4347,[κή,21,0.000013
4348,ἄρνιον,21,0.000013
4349,λύχνος,21,0.000013
4350,ἔμπροσθε,21,0.000013
4351,ὑπερβάλλω,21,0.000013
4352,τόδος,21,0.000013
4353,τουτος,21,0.000013
4354,ναυμαχέω,21,0.000013
4355,ἐνδυκέως,21,0.000013
4356,ἕτορ,21,0.000013
4357,μέταλλον,21,0.000013
4358,κτεῖνος,21,0.000013
4359,ὄΠΙΣΤος,21,0.000013
4360,κνήμη,21,0.000013
4361,λιλαίομαι,21,0.000013
4362,ὄνειαρ,21,0.000013
4363,ἀλωή,21,0.000013
4364,δίζημαι,21,0.000013
4365,πάροιθε,21,0.000013
4366,αἴθω,21,0.000013
4367,ἦρχʼ,21,0.000013
4368,μενοινάω,21,0.000013
4369,ἀκήν,21,0.000013
4370,παῦρος,21,0.000013
4371,ἐτεός,21,0.000013
